RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
Auto_user_YG3-1007-IONA_Test_20190520-A2	1	1	1	11/11	11/11	10/10	10/10	1	0	1
Auto_user_YGProton6-763-IONA_Test_20190520-B1	1	1	1	7/7	7/7	6/6	6/6	1	0	1
Auto_user_YG3-1008-IONA_Test_20190520-B2	1	1	1	12/12	12/12	11/11	11/11	1	0	1
Auto_user_YG3-1009-IONA_Test_20190522-A	1	1	1	13/13	0/13	0/12	0/12	1	0	0
Auto_user_YG3-1010-IONA_Test_20190522-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1011-IONA_Test_20190523-A1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-764-IONA_Test_20190523-A2	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1012-IONA_Test_20190523-B1	1	1	1	12/12	12/12	11/11	11/11	1	0	1
Auto_user_YGProton6-765-IONA_Test_20190523-B2	1	1	1	12/12	12/12	11/11	11/11	1	0	1
Auto_user_YG3-1013-IONA_Test_20190524-A	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1014-IONA_Test_20190524-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-766-IONA_Test_20190525-A	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-767-IONA_Test_20190525-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-768-IONA_Test_20190528-A	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-769-IONA_Test_20190528-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-770-IONA_Test_20190530-A1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1015-IONA_Test_20190530-A2	1	1	1	10/10	10/10	9/9	9/9	1	0	1
Auto_user_YGProton6-771-IONA_Test_20190530-B1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1016-IONA_Test_20190530-B2	1	1	1	10/10	10/10	9/9	9/9	1	0	1
Auto_user_YGProton6-772-IONA_Test_20190531-A1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1017-IONA_Test_20190531-A2	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-773-IONA_Test_20190531-B1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1018-IONA_Test_20190531-B2	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-774-IONA_Test_20190603-A	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-775-IONA_Test_20190603-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-776-IONA_Test_20190605-A	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-777-IONA_Test_20190605-B	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-778-IONA_Test_20190607-A1	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YG3-1019-IONA_Test_20190607-A2	1	1	1	13/13	13/13	12/12	12/12	1	0	1
Auto_user_YGProton6-779-IONA_Test_20190607-B1	1	1	1	11/11	11/11	10/10	3/10	0	0	0
Auto_user_YG3-1020-IONA_Test_20190607-B2	1	1	1	13/13	13/13	12/12	12/12	1	0	1
