RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
171218_M02559_0411_000000000-G1GNM	1	1	1	1	1	1	1	0	0	1
171219_M02559_0412_000000000-D2T9K	1	1	1	1	1	1	1	0	0	1
171219_M05267_0063_000000000-BDCRM	1	1	1	1	1	1	1	0	0	1
171220_M02559_0413_000000000-D2TCK	1	1	1	1	1	1	1	0	0	1
171221_M02559_0414_000000000-G1GRR	1	1	1	1	1	1	1	0	0	1
171221_M05267_0064_000000000-BHMCH	1	1	1	1	1	1	1	0	0	1
171222_M02559_0415_000000000-D2W60	1	1	1	1	1	1	1	0	0	1
171222_M05267_0065_000000000-G1GNV	1	1	1	1	1	1	1	0	0	1
171223_M02559_0416_000000000-D2WGW	1	1	1	1	1	1	1	0	0	1
171225_M02559_0417_000000000-D2TBD	1	1	1	1	1	1	1	0	0	1
171225_M05267_0066_000000000-D2RNG	1	1	1	1	1	1	1	0	0	1
171226_M02559_0418_000000000-D2WWP	1	1	1	1	1	1	1	0	0	1
171226_M05267_0067_000000000-D2W66	1	1	1	1	1	1	1	0	0	1
171227_M02559_0419_000000000-D2W6K	1	1	1	1	1	1	1	0	0	1
171227_M05267_0068_000000000-D2WV7	1	1	1	1	1	1	1	0	0	1
171228_M02559_0420_000000000-D2Y20	1	1	1	1	1	1	1	0	0	1
171228_M05267_0069_000000000-BJ9H8	1	1	1	1	1	1	1	0	0	1
171229_M02559_0421_000000000-D2WUD	1	1	1	1	1	1	1	0	0	1
180102_M02559_0422_000000000-G1TGG	1	1	1	1	1	1	1	0	0	1
180103_M02559_0423_000000000-D2WM8	1	1	1	1	1	1	1	0	0	1
180103_M05267_0070_000000000-D2WND	1	1	1	1	1	1	1	1	0	1
180104_M02559_0424_000000000-G1TKJ	1	1	1	1	1	1	1	0	0	1
180104_M05267_0071_000000000-BG7W9	1	1	1	1	1	1	1	1	0	1
180105_M02559_0425_000000000-G1TGF	1	1	1	1	1	1	1	0	0	1
180105_M05267_0072_000000000-BDCFV	1	1	1	1	1	1	1	1	0	1
180108_M02559_0426_000000000-G1H5L	1	1	1	1	1	1	1	0	0	1
180109_M02559_0427_000000000-D2R42	1	1	1	1	1	1	1	0	0	1
180110_M02559_0428_000000000-G1MM3	1	1	1	1	1	1	1	0	0	1
180111_M02559_0429_000000000-G1RYM	1	1	1	1	1	1	1	0	0	1
180111_M05267_0073_000000000-BJPJH	1	1	1	1	1	1	1	1	0	1
180112_M02559_0430_000000000-G1TJF	1	1	1	1	1	1	1	0	0	1
180115_M02559_0431_000000000-D2UYC	1	1	1	1	1	1	1	0	0	1
180116_M02559_0432_000000000-D2W30	1	1	1	1	1	1	1	0	0	1
180117_M02559_0433_000000000-D2V3P	1	1	1	1	1	1	1	0	0	1
180118_M02559_0434_000000000-G1HHL	1	1	1	1	1	1	1	0	0	1
180118_M05267_0074_000000000-BK25H	1	1	1	1	1	1	1	1	0	1
180119_M02559_0435_000000000-D2W2N	1	1	1	1	1	1	1	0	0	1
180122_M02559_0436_000000000-G1TN9	1	1	1	1	1	1	1	0	0	1
180123_M02559_0437_000000000-G1THM	1	1	1	1	1	1	1	0	0	1
180123_M05267_0075_000000000-G1AUD	1	1	1	1	1	1	1	1	0	1
180124_M02559_0438_000000000-G1TMJ	1	1	1	1	1	1	1	0	0	1
180125_M02559_0439_000000000-G1TMP	1	1	1	1	1	1	1	0	0	1
180126_M02559_0440_000000000-D2V0H	1	1	1	1	1	1	1	0	0	1
180126_M05267_0076_000000000-BK39T	1	1	1	1	1	1	1	1	0	1
180127_M05267_0077_000000000-D2VBJ	1	1	1	1	1	1	1	0	0	1
180129_M02559_0441_000000000-G1H9L	1	1	1	1	1	1	1	0	0	1
180130_M02559_0442_000000000-D2UYT	1	1	1	1	1	1	1	0	0	1
180130_M05267_0078_000000000-BJY2C	1	1	1	1	1	1	1	1	0	1
180131_M02559_0443_000000000-G1H82	1	1	1	1	1	1	1	0	0	1
180131_M05267_0079_000000000-BJY46	1	1	1	1	1	1	1	1	0	1
180201_M02559_0444_000000000-G1K83	1	1	1	1	1	1	1	0	0	1
180201_M05267_0080_000000000-BJ9K8	1	1	1	1	1	1	1	1	0	1
180202_M02559_0445_000000000-D2UWE	1	1	1	1	1	1	1	0	0	1
180205_M02559_0446_000000000-G1TC3	1	1	1	1	1	1	1	0	0	1
180206_M02559_0447_000000000-G1RP3	1	1	1	1	1	1	1	0	0	1
180206_M05267_0081_000000000-BJ9GW	1	1	1	1	1	1	1	1	0	1
180207_M05267_0082_000000000-G1R4W	1	1	1	1	1	1	1	1	0	1
180208_M02559_0448_000000000-G1K4M	1	1	1	1	1	1	1	1	0	1
180208_M05267_0083_000000000-BJYP7	1	1	1	1	1	1	1	1	0	1
180209_M02559_0449_000000000-G1T94	1	1	1	1	1	1	1	1	0	1
180209_M05267_0084_000000000-D2M8C	1	1	1	1	1	1	1	1	0	1
180210_M02559_0450_000000000-D2UKT	1	1	1	1	1	1	1	1	0	1
180212_M02559_0451_000000000-D2W43	1	1	1	1	1	1	1	1	0	1
180213_M02559_0452_000000000-G1T5T	1	1	1	1	1	1	1	1	0	1
180213_M05267_0085_000000000-BJ7HN	1	1	1	1	1	1	1	1	0	1
180214_M02559_0453_000000000-G1T96	1	1	1	1	1	1	1	1	0	1
180221_M02559_0454_000000000-G1RMP	1	1	1	1	1	1	1	1	0	1
180222_M02559_0455_000000000-G1T7F	1	1	1	1	1	1	1	1	0	1
180222_M05267_0086_000000000-BK2F3	1	1	1	1	1	1	1	1	0	1
180223_M02559_0456_000000000-D2VJM	1	1	1	1	1	1	1	1	0	1
180226_M02559_0457_000000000-G1T6H	1	1	1	1	1	1	1	1	0	1
180227_M02559_0458_000000000-G1T7T	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180301_M02559_0459_000000000-G1RNP	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180302_M02559_0460_000000000-G1T9T	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180303_M02559_0461_000000000-G1RNY	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180305_M05267_0087_000000000-D32FA	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180306_M02559_0462_000000000-G1RF9	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180307_M02559_0463_000000000-G1RFD	1	1	1	40/40	40/40	19/19	19/19	1	0	1
180307_M05267_0088_000000000-B6MV9	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180308_M02559_0464_000000000-G1TD3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180309_M02559_0465_000000000-G1TBR	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180309_M05267_0089_000000000-D2PU9	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180311_M05267_0090_000000000-D2VLT	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180312_M02559_0466_000000000-G1RN8	1	1	1	36/36	36/36	17/17	17/17	1	0	1
180313_M02559_0467_000000000-G1PB4	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180314_M02559_0468_000000000-G1PRM	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180314_M05267_0091_000000000-D32HW	0	0	0	0	0	0	0	0	0	0
180315_M02559_0469_000000000-G1RF8	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180316_M02559_0470_000000000-G1R6N	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180316_M05267_0092_000000000-BKB8G	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180319_M02559_0471_000000000-G1RHJ	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180320_M02559_0472_000000000-G1R6D	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180320_M05267_0093_000000000-AVAF2	0	0	0	0	0	0	0	0	0	
180321_M02559_0473_000000000-G1PNN	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180322_M02559_0474_000000000-G1RL6	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180326_M02559_0475_000000000-G1RGP	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180327_M02559_0476_000000000-D2VK5	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180328_M02559_0477_000000000-G1RGC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180328_M05267_0094_000000000-BKDRW	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180329_M02559_0478_000000000-G1PRK	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180330_M02559_0479_000000000-D2VM8	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180331_M02559_0480_000000000-G1P95	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180402_M02559_0481_000000000-G1RHK	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180403_M02559_0482_000000000-D3245	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180409_M02559_0483_000000000-D2VH0	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180409_M05267_0095_000000000-D2VK0	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180410_M02559_0484_000000000-D3GK4	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180410_M05267_0096_000000000-BKCGR	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180411_M02559_0485_000000000-G1PR5	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180411_M05267_0097_000000000-BKCDT	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180412_M02559_0486_000000000-G1NBD	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180412_M05267_0098_000000000-D2PBT	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180414_M05267_0099_000000000-D2R3U	1	1	1	46/46	46/46	22/22	22/22	1	0	1
180416_M02559_0487_000000000-G1MJT	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180417_M02559_0488_000000000-G1N8P	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180417_M05267_0100_000000000-BKB8C	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180418_M02559_0489_000000000-G1P78	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180419_M02559_0490_000000000-G1NCP	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180420_M02559_0491_000000000-D3GT5	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180420_M05267_0101_000000000-BKDJ2	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180421_M02559_0492_000000000-G1N39	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180423_M02559_0493_000000000-D3GNH	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180424_M02559_0494_000000000-D3FLK	0	0	0	0	0	0	0	0	0	0
180424_M05267_0102_000000000-BKB7J	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180425_M05267_0103_000000000-G1MJ4	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180426_M05267_0104_000000000-G1P7J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180427_M05267_0105_000000000-G1N96	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180428_M05267_0106_000000000-D3GT3	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180502_M05267_0107_000000000-D2R4J	1	1	1	12/12	12/12	5/5	5/5	1	0	1
180503_M05267_0108_000000000-G1P7L	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180504_M05267_0109_000000000-G1P6H	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180507_M05267_0110_000000000-G1NH8	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180508_M02559_0002_000000000-G1P4V	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180508_M05267_0111_000000000-BKC4V	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180509_M02559_0003_000000000-D2R91	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180510_M02559_0004_000000000-G1P5F	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180511_M02559_0005_000000000-G1N9C	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180511_M05267_0112_000000000-BK7DP	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180512_M05267_0113_000000000-D3GJ5	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180514_M02559_0006_000000000-G1N28	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180515_M05267_0118_000000000-D2R61	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180516_M02559_0007_000000000-G1TRN	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180517_M02559_0008_000000000-G1V2Y	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180518_M02559_0009_000000000-G1TTL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180521_M02559_0010_000000000-G1VG7	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180522_M02559_0011_000000000-G1V4N	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180522_M05267_0119_000000000-BK7TM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180523_M02559_0012_000000000-G1TTC	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180524_M02559_0013_000000000-G1VJC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180525_M02559_0014_000000000-G1VF7	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180528_M02559_0015_000000000-G2325	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180529_M02559_0016_000000000-G1V76	1	1	1	26/26	26/26	12/12	12/12	1	0	1
180530_M02559_0017_000000000-G1TTN	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180530_M05267_0120_000000000-BK7Y4	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180531_M02559_0018_000000000-G1VF3	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180601_M02559_0019_000000000-G1VGV	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180601_M05267_0121_000000000-BK7KY	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180602_M05267_0122_000000000-D2R92	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180604_M02559_0020_000000000-G1VHH	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180606_M02559_0021_000000000-G22K7	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180606_M05267_0123_000000000-BPDKK	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180607_M02559_0022_000000000-G233W	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180607_M05267_0124_000000000-D3GTD	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180608_M02559_0023_000000000-G249F	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180609_M05267_0125_000000000-D32FK	0	0	0	0	0	0	0	0	0	
180611_M02559_0024_000000000-G22BL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180612_M02559_0025_000000000-G1TT3	1	1	1	16/16	16/16	7/7	7/7	1	0	1
180612_M05267_0126_000000000-BPLVD	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180613_M02559_0026_000000000-G227D	1	1	1	40/40	40/40	19/19	19/19	1	0	1
180614_M02559_0027_000000000-G2357	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180615_M02559_0028_000000000-G26C6	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180615_M05267_0127_000000000-AW45N	1	1	1	10/10	10/10	4/4	4/4	1	0	1
180619_M02559_0029_000000000-G227J	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180620_M02559_0030_000000000-G23GK	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180620_M05267_0128_000000000-BPLT8	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180621_M02559_0031_000000000-G2479	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180622_M02559_0032_000000000-G249J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180623_M05267_0129_000000000-D2HY2	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180626_M02559_0033_000000000-G24B9	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180627_M02559_0034_000000000-G229M	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180627_M05267_0130_000000000-BPTJF	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180628_M02559_0035_000000000-G22W5	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180629_M02559_0036_000000000-G22KM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180702_M02559_0037_000000000-G228L	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180704_M02559_0038_000000000-G236M	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180704_M05267_0131_000000000-BPTVF	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180705_M02559_0039_000000000-G23HG	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180706_M02559_0040_000000000-G236B	1	1	1	16/16	16/16	7/7	7/7	1	0	1
180706_M05267_0132_000000000-D3G8D	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180709_M02559_0041_000000000-G23YM	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180710_M05267_0133_000000000-G22JN	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180712_M02559_0042_000000000-G22WC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180712_M05267_0134_000000000-BR7Y9	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180713_M02559_0043_000000000-G23VR	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180716_M02559_0044_000000000-G243R	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180717_M02559_0045_000000000-G2B97	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180718_M02559_0046_000000000-G2H2J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180719_M05267_0135_000000000-G2GFH	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180720_M05267_0136_000000000-G1YGC	1	1	1	32/32	32/32	15/15	15/15	1	0	1
180721_M05267_0137_000000000-BR84K	0	0	0	0	0	0	0	0	0	
180722_M02559_0047_000000000-G1YLT	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180724_M02559_0048_000000000-G2GYR	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180725_M02559_0049_000000000-G2H2H	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180726_M02559_0050_000000000-G2H2D	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180727_M02559_0051_000000000-G2GGY	1	1	1	28/28	28/28	13/13	13/13	1	0	1
180730_M02559_0052_000000000-G2GGR	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180731_M02559_0053_000000000-G2223	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180731_M05267_0138_000000000-BW6HC	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180801_M02559_0054_000000000-G2H2K	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180801_M05267_0139_000000000-D4525	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180802_M02559_0055_000000000-G2GG2	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180803_M02559_0056_000000000-G2GKN	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180807_M02559_0057_000000000-G2G3R	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180807_M05267_0140_000000000-BR7WV	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180808_M02559_0058_000000000-G2GR4	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180809_M02559_0059_000000000-G2GKC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180809_M05267_0141_000000000-BR83P	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180810_M02559_0060_000000000-G2GYY	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180814_M02559_0061_000000000-G2GGT	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180815_M02559_0062_000000000-G2GGG	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180815_M05267_0142_000000000-BR84L	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180816_M02559_0063_000000000-G2GKW	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180817_M02559_0064_000000000-G2GYK	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180820_M02559_0065_000000000-G2GKK	1	1	1	14/14	14/14	6/6	6/6	1	0	1
180821_M02559_0066_000000000-G2G3V	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180821_M05267_0143_000000000-BRPT5	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180822_M02559_0067_000000000-G2GPV	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180823_M02559_0068_000000000-G2G7V	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180823_M05267_0144_000000000-BF82G	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180824_M02559_0069_000000000-G2FTL	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180827_M02559_0070_000000000-G2G3T	1	1	1	14/14	14/14	6/6	6/6	1	0	1
180828_M02559_0071_000000000-G29N6	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180828_M05267_0145_000000000-BRPVB	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180829_M02559_0072_000000000-G2GL7	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180829_M05267_0146_000000000-D3GKD	0	0	0	0	0	0	0	0	0	
180830_M02559_0073_000000000-G2GK6	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180830_M05267_0147_000000000-BT59F	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180831_M02559_0074_000000000-G2FFD	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180903_M02559_0075_000000000-G28BN	1	1	1	14/14	14/14	6/6	6/6	1	0	1
180904_M02559_0076_000000000-G23TR	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180904_M05267_0148_000000000-BRB94	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180905_M02559_0077_000000000-G2GKT	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180906_M05267_0149_000000000-BVWTG	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180907_M02559_0078_000000000-G2GKJ	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180907_M05267_0150_000000000-D4556	1	1	1	22/22	22/22	10/10	10/10	1	0	1
180910_M02559_0079_000000000-G2GKB	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180911_M02559_0080_000000000-G2DYW	1	1	1	28/28	28/28	13/13	13/13	1	0	1
180911_M05267_0151_000000000-BW94C	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180912_M02559_0081_000000000-G2FRC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180914_M02559_0082_000000000-G2DT3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180917_M02559_0083_000000000-G2GKD	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180918_M02559_0084_000000000-G2DV7	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180918_M05267_0152_000000000-BW8PK	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180919_M02559_0085_000000000-G2DTY	1	1	1	40/40	40/40	19/19	19/19	1	0	1
180919_M05267_0153_000000000-AUWKY	1	1	1	50/50	50/50	24/24	24/24	1	0	1
180920_M02559_0086_000000000-G2DW6	1	1	1	30/30	30/30	14/14	14/14	1	0	1
180921_M02559_0087_000000000-G2DVF	1	1	1	34/34	34/34	16/16	16/16	1	0	1
180922_M02559_0088_000000000-G2DF4	1	1	1	18/18	18/18	8/8	8/8	1	0	1
180922_M05267_0154_000000000-BVVFM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
180926_M02559_0089_000000000-G2DJ8	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180927_M02559_0090_000000000-G2DDW	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180927_M05267_0155_000000000-ATV6M	1	1	1	6/6	6/6	2/2	2/2	1	0	1
180928_M02559_0091_000000000-G2BHJ	1	1	1	42/42	42/42	20/20	20/20	1	0	1
180928_M05267_0156_000000000-BVVWV	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181002_M02559_0092_000000000-G29V3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181003_M02559_0093_000000000-G2DW7	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181003_M05267_0157_000000000-D4T5R	1	1	1	22/22	22/22	10/10	10/10	1	0	1
181004_M02559_0094_000000000-G2DHR	1	1	1	32/32	32/32	15/15	15/15	1	0	1
181005_M02559_0095_000000000-G2DVK	1	1	1	18/18	18/18	8/8	8/8	1	0	1
181005_M05267_0158_000000000-BW7TJ	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181008_M02559_0096_000000000-G2G4V	1	1	1	18/18	18/18	8/8	8/8	1	0	1
181008_M05267_0159_000000000-AUY73	1	1	1	14/14	14/14	6/6	6/6	1	0	1
181009_M02559_0097_000000000-G2H67	1	1	1	18/18	18/18	8/8	8/8	1	0	1
181011_M02559_0098_000000000-G2DJF	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181012_M02559_0099_000000000-G2BGG	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181013_M02559_0100_000000000-G2D2C	1	1	1	30/30	30/30	14/14	14/14	1	0	1
181015_M02559_0101_000000000-G2KMN	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181016_M02559_0102_000000000-G2HH3	1	1	1	32/32	32/32	15/15	15/15	1	0	1
181017_M02559_0103_000000000-G2LKK	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181017_M05267_0160_000000000-BVVW6	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181018_M02559_0104_000000000-G2LH8	1	1	1	32/32	32/32	15/15	15/15	1	0	1
181019_M02559_0105_000000000-G2LLH	1	1	1	30/30	30/30	14/14	14/14	1	0	1
181022_M02559_0106_000000000-G2LJW	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181022_M05267_0161_000000000-BVWWC	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181023_M02559_0107_000000000-G2KW9	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181024_M02559_0108_000000000-G2F3P	1	1	1	40/40	40/40	19/19	19/19	1	0	1
181024_M05267_0162_000000000-G2LK2	0	0	0	0	0	0	0	0	0	
181024_M05267_0163_000000000-G2LK2	1	1	1	50/50	50/50	24/24	24/24	1	0	1
181025_M02559_0109_000000000-G2LKC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181025_M05267_0164_000000000-BYYW9	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181026_M02559_0110_000000000-G2LHL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181026_M05267_0165_000000000-BWVV5	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181029_M02559_0111_000000000-G2KM6	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181029_M05267_0166_000000000-G2GKM	1	1	1	8/8	8/8	3/3	3/3	1	0	1
181030_M02559_0112_000000000-G2LGN	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181031_M02559_0113_000000000-G2L28	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181101_M02559_0114_000000000-G2LL8	1	1	1	44/44	44/44	21/21	21/21	1	0	1
181102_M02559_0115_000000000-G2KY6	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181102_M05267_0167_000000000-BYYW7	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181105_M02559_0116_000000000-G2F52	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181105_M05267_0168_000000000-G2F48	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181106_M02559_0117_000000000-G2R7L	1	1	1	14/14	14/14	6/6	6/6	1	0	1
181107_M02559_0118_000000000-G1WW9	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181108_M02559_0119_000000000-G2FC9	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181109_M02559_0120_000000000-G1PYY	1	1	1	32/32	32/32	15/15	15/15	1	0	1
